contig	gene_id	gene_number	locus	strand	full_label	hmm	gene_symbol	label	product	ec_number
NC_004663.1	NC_004663.1_2874	2874	(3480830, 3484081)	pos	NC_004663.1_2874__NC_004663.1_2874_3480830_3484081_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_2888	2888	(3502745, 3505918)	pos	NC_004663.1_2888__NC_004663.1_2888_3502745_3505918_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_2890	2890	(3507717, 3510497)	pos	NC_004663.1_2890__NC_004663.1_2890_3507717_3510497_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3092	3092	(3802798, 3806184)	pos	NC_004663.1_3092__NC_004663.1_3092_3802798_3806184_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3096	3096	(3812168, 3814984)	pos	NC_004663.1_3096__NC_004663.1_3096_3812168_3814984_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3103	3103	(3824416, 3827481)	pos	NC_004663.1_3103__NC_004663.1_3103_3824416_3827481_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3241	3241	(4020827, 4023988)	pos	NC_004663.1_3241__NC_004663.1_3241_4020827_4023988_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3261	3261	(4054467, 4057769)	pos	NC_004663.1_3261__NC_004663.1_3261_4054467_4057769_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3332	3332	(4134274, 4137465)	pos	NC_004663.1_3332__NC_004663.1_3332_4134274_4137465_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3365	3365	(4176879, 4180208)	pos	NC_004663.1_3365__NC_004663.1_3365_4176879_4180208_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3373	3373	(4191588, 4195136)	pos	NC_004663.1_3373__NC_004663.1_3373_4191588_4195136_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3406	3406	(4248560, 4251565)	pos	NC_004663.1_3406__NC_004663.1_3406_4248560_4251565_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3583	3583	(4488562, 4491702)	pos	NC_004663.1_3583__NC_004663.1_3583_4488562_4491702_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3593	3593	(4505137, 4505928)	pos	NC_004663.1_3593__NC_004663.1_3593_4505137_4505928_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3594	3594	(4505928, 4508261)	pos	NC_004663.1_3594__NC_004663.1_3594_4505928_4508261_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3605	3605	(4519745, 4522867)	pos	NC_004663.1_3605__NC_004663.1_3605_4519745_4522867_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3619	3619	(4543971, 4547426)	pos	NC_004663.1_3619__NC_004663.1_3619_4543971_4547426_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3776	3776	(4759348, 4762488)	pos	NC_004663.1_3776__NC_004663.1_3776_4759348_4762488_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3786	3786	(4780042, 4783143)	pos	NC_004663.1_3786__NC_004663.1_3786_4780042_4783143_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3864	3864	(4867933, 4870533)	pos	NC_004663.1_3864__NC_004663.1_3864_4867933_4870533_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3865	3865	(4870562, 4871266)	pos	NC_004663.1_3865__NC_004663.1_3865_4870562_4871266_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3903	3903	(4918843, 4921944)	pos	NC_004663.1_3903__NC_004663.1_3903_4918843_4921944_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3972	3972	(5015957, 5019088)	pos	NC_004663.1_3972__NC_004663.1_3972_5015957_5019088_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_3996	3996	(5052444, 5053025)	pos	NC_004663.1_3996__NC_004663.1_3996_5052444_5053025_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4067	4067	(5132450, 5135593)	pos	NC_004663.1_4067__NC_004663.1_4067_5132450_5135593_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4073	4073	(5146676, 5149828)	pos	NC_004663.1_4073__NC_004663.1_4073_5146676_5149828_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4100	4100	(5185604, 5189011)	pos	NC_004663.1_4100__NC_004663.1_4100_5185604_5189011_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4174	4174	(5283831, 5286623)	pos	NC_004663.1_4174__NC_004663.1_4174_5283831_5286623_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4200	4200	(5322832, 5325933)	pos	NC_004663.1_4200__NC_004663.1_4200_5322832_5325933_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4207	4207	(5334073, 5337207)	pos	NC_004663.1_4207__NC_004663.1_4207_5334073_5337207_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4209	4209	(5339015, 5342095)	pos	NC_004663.1_4209__NC_004663.1_4209_5339015_5342095_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4243	4243	(5397029, 5400436)	pos	NC_004663.1_4243__NC_004663.1_4243_5397029_5400436_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4287	4287	(5474559, 5477825)	pos	NC_004663.1_4287__NC_004663.1_4287_5474559_5477825_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4291	4291	(5482943, 5486095)	pos	NC_004663.1_4291__NC_004663.1_4291_5482943_5486095_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4323	4323	(5534649, 5536781)	pos	NC_004663.1_4323__NC_004663.1_4323_5534649_5536781_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4324	4324	(5536883, 5539324)	pos	NC_004663.1_4324__NC_004663.1_4324_5536883_5539324_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4394	4394	(5619664, 5622783)	pos	NC_004663.1_4394__NC_004663.1_4394_5619664_5622783_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4488	4488	(5741436, 5744972)	pos	NC_004663.1_4488__NC_004663.1_4488_5741436_5744972_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4535	4535	(5800675, 5803995)	pos	NC_004663.1_4535__NC_004663.1_4535_5800675_5803995_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4600	4600	(5875014, 5876879)	pos	NC_004663.1_4600__NC_004663.1_4600_5875014_5876879_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4605	4605	(5879054, 5882161)	pos	NC_004663.1_4605__NC_004663.1_4605_5879054_5882161_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4777	4777	(6076551, 6077807)	pos	NC_004663.1_4777__NC_004663.1_4777_6076551_6077807_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4780	4780	(6079264, 6080805)	pos	NC_004663.1_4780__NC_004663.1_4780_6079264_6080805_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4842	4842	(6176918, 6180217)	pos	NC_004663.1_4842__NC_004663.1_4842_6176918_6180217_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
NC_004663.1	NC_004663.1_4860	4860	(6198720, 6202139)	pos	NC_004663.1_4860__NC_004663.1_4860_6198720_6202139_pos	TIGR04056.1	susC	SusC/RagA family TonB-linked outer membrane protein	susC	undef
